customer_id,email,age,tenure_months,monthly_charges,annual_income,outstanding_debt,credit_score,support_tickets_90d,plan,contract_type,payment_method,region,churned
CUST101522,user1522@example.com,38.0,0.5,65.09,62696.0,10110.0,772.0,1,premium,one-year,bank_transfer,west,0
CUST101523,user1523@example.com,40.0,10.2,90.72,41330.0,16664.0,651.0,0,family,two-year,e_check,east,0
CUST101524,user1524@example.com,30.0,13.3,95.78,59175.0,9480.0,649.0,2,family,month-to-month,mailed_check,north,1
CUST101525,user1525@example.com,44.0,88.8,105.05,25885.0,11821.0,596.0,1,premium,month-to-month,bank_transfer,east,0
CUST101526,user1526@example.com,49.0,84.6,90.23,33875.0,19350.0,711.0,2,family,month-to-month,bank_transfer,south,0
CUST101527,user1527@example.com,43.0,36.5,107.3,23255.0,1513.0,550.0,1,premium,month-to-month,mailed_check,west,1
CUST101528,user1528@example.com,45.0,86.9,71.82,56575.0,30097.0,580.0,0,family,month-to-month,credit_card,east,0
CUST101529,user1529@example.com,35.0,70.5,93.69,46141.0,8125.0,530.0,2,premium,two-year,mailed_check,south,0
CUST101530,user1530@example.com,31.0,55.9,45.14,51150.0,18078.0,641.0,4,standard,one-year,bank_transfer,east,0
CUST101531,user1531@example.com,42.0,18.8,90.09,59329.0,11674.0,666.0,1,premium,month-to-month,bank_transfer,east,0
CUST101532,user1532@example.com,45.0,66.0,75.35,79924.0,17402.0,558.0,3,standard,two-year,e_check,west,0
CUST101533,user1533@example.com,37.0,6.5,85.55,24727.0,12442.0,574.0,2,family,month-to-month,e_check,south,1
CUST101534,user1534@example.com,48.0,19.4,101.66,83482.0,17541.0,696.0,2,family,one-year,bank_transfer,north,0
CUST101535,user1535@example.com,52.0,5.8,47.65,57161.0,29127.0,631.0,2,premium,one-year,bank_transfer,south,0
CUST101536,user1536@example.com,54.0,42.3,106.59,45667.0,10276.0,575.0,0,premium,month-to-month,credit_card,south,1
CUST101537,user1537@example.com,36.0,31.3,87.27,60162.0,10666.0,601.0,0,premium,two-year,e_check,west,1
CUST101538,user1538@example.com,22.0,3.0,77.65,63069.0,29481.0,706.0,2,family,month-to-month,credit_card,north,0
CUST101539,user1539@example.com,47.0,55.6,40.29,78287.0,16752.0,697.0,3,standard,month-to-month,credit_card,north,0
CUST101540,user1540@example.com,39.0,1.3,55.21,51415.0,3269.0,639.0,1,standard,month-to-month,e_check,west,1
CUST101541,user1541@example.com,42.0,12.9,93.81,29246.0,5296.0,565.0,1,family,month-to-month,e_check,west,1
CUST101542,user1542@example.com,36.0,17.8,70.35,27568.0,13697.0,548.0,1,premium,month-to-month,bank_transfer,west,1
CUST101543,user1543@example.com,62.0,0.2,99.69,69244.0,27061.0,507.0,1,standard,month-to-month,mailed_check,north,1
CUST101544,user1544@example.com,37.0,10.4,90.99,65183.0,17678.0,578.0,1,premium,one-year,bank_transfer,east,1
CUST101545,user1545@example.com,65.0,6.5,51.69,91156.0,30869.0,700.0,1,standard,month-to-month,bank_transfer,west,1
CUST101546,user1546@example.com,51.0,18.6,69.54,26598.0,4086.0,588.0,1,family,month-to-month,credit_card,west,1
CUST101547,user1547@example.com,55.0,9.4,67.82,64286.0,12544.0,568.0,4,premium,one-year,credit_card,south,0
CUST101548,user1548@example.com,40.0,13.5,92.79,72352.0,6977.0,576.0,1,premium,two-year,bank_transfer,north,0
CUST101549,user1549@example.com,32.0,17.7,72.38,61212.0,12463.0,614.0,3,premium,month-to-month,credit_card,north,1
CUST101550,user1550@example.com,50.0,22.3,69.08,51652.0,9976.0,734.0,3,premium,month-to-month,mailed_check,south,1
CUST101551,user1551@example.com,46.0,8.4,81.7,48891.0,14188.0,576.0,0,family,month-to-month,e_check,east,0
CUST101552,user1552@example.com,36.0,2.7,63.94,48880.0,19778.0,602.0,2,standard,two-year,e_check,west,0
CUST101553,user1553@example.com,51.0,37.6,90.88,60068.0,21710.0,555.0,0,premium,month-to-month,mailed_check,west,1
CUST101554,user1554@example.com,49.0,3.5,74.87,78980.0,36914.0,724.0,2,premium,month-to-month,mailed_check,north,0
CUST101555,user1555@example.com,21.0,47.6,101.69,29939.0,5915.0,646.0,1,family,one-year,credit_card,east,1
CUST101556,user1556@example.com,49.0,54.7,90.28,47547.0,6980.0,537.0,2,standard,month-to-month,e_check,north,1
CUST101557,user1557@example.com,54.0,21.7,75.68,85147.0,36659.0,565.0,4,standard,one-year,e_check,north,1
CUST101558,user1558@example.com,24.0,2.6,107.31,29210.0,2666.0,682.0,2,family,month-to-month,bank_transfer,south,1
CUST101559,user1559@example.com,65.0,2.5,56.33,63911.0,6703.0,736.0,1,premium,month-to-month,e_check,south,1
CUST101560,user1560@example.com,59.0,28.1,74.96,12000.0,5490.0,600.0,3,family,month-to-month,e_check,south,1
CUST101561,user1561@example.com,21.0,30.8,74.06,45412.0,23477.0,703.0,4,family,month-to-month,mailed_check,north,0
CUST101562,user1562@example.com,38.0,108.3,80.99,36745.0,2739.0,680.0,1,standard,one-year,bank_transfer,west,0
CUST101563,user1563@example.com,31.0,21.5,57.06,77531.0,16393.0,800.0,1,family,two-year,e_check,west,0
CUST101564,user1564@example.com,28.0,50.0,74.11,31672.0,8446.0,571.0,0,family,month-to-month,bank_transfer,east,1
CUST101565,user1565@example.com,46.0,3.7,56.26,32796.0,8588.0,793.0,2,basic,month-to-month,mailed_check,north,1
CUST101566,user1566@example.com,44.0,14.0,35.31,37335.0,20394.0,712.0,1,premium,two-year,credit_card,south,0
CUST101567,user1567@example.com,31.0,6.7,67.01,44390.0,8507.0,577.0,1,premium,month-to-month,mailed_check,west,1
CUST101568,user1568@example.com,32.0,6.4,77.43,46320.0,27493.0,703.0,1,standard,month-to-month,e_check,north,1
CUST101569,user1569@example.com,42.0,12.2,44.99,43145.0,9487.0,588.0,1,premium,month-to-month,bank_transfer,north,1
CUST101570,user1570@example.com,47.0,5.5,61.85,60643.0,4731.0,668.0,1,standard,month-to-month,e_check,east,0
CUST101571,user1571@example.com,32.0,82.4,84.12,33034.0,7796.0,697.0,4,family,month-to-month,bank_transfer,north,0
CUST101572,user1572@example.com,43.0,11.3,87.37,63826.0,20230.0,600.0,1,basic,month-to-month,bank_transfer,east,1
CUST101573,user1573@example.com,49.0,12.1,89.6,39712.0,16047.0,796.0,0,premium,month-to-month,credit_card,west,1
CUST101574,user1574@example.com,53.0,17.9,45.28,12898.0,5202.0,649.0,2,standard,two-year,credit_card,east,0
CUST101575,user1575@example.com,46.0,15.0,126.81,51713.0,10710.0,654.0,2,premium,month-to-month,mailed_check,south,1
CUST101576,user1576@example.com,44.0,15.3,32.28,64000.0,36992.0,715.0,0,family,month-to-month,mailed_check,west,0
CUST101577,user1577@example.com,39.0,73.3,65.71,35798.0,2883.0,709.0,0,family,month-to-month,e_check,east,0
CUST101578,user1578@example.com,37.0,55.3,12.65,56641.0,21293.0,721.0,1,premium,two-year,credit_card,south,0
CUST101579,user1579@example.com,44.0,5.2,45.47,45245.0,17511.0,707.0,2,standard,two-year,mailed_check,east,0
CUST101580,user1580@example.com,43.0,12.1,48.2,43260.0,10075.0,822.0,1,family,month-to-month,e_check,south,0
CUST101581,user1581@example.com,47.0,3.5,101.79,66926.0,31445.0,670.0,1,standard,month-to-month,credit_card,north,1
CUST101582,user1582@example.com,33.0,31.8,112.36,67767.0,13483.0,666.0,1,family,one-year,credit_card,south,0
CUST101583,user1583@example.com,50.0,13.3,75.99,31845.0,5693.0,757.0,3,standard,two-year,bank_transfer,south,0
CUST101584,user1584@example.com,24.0,28.8,58.26,35208.0,14553.0,651.0,0,standard,month-to-month,e_check,east,1
CUST101585,user1585@example.com,50.0,3.1,10.0,69097.0,25367.0,557.0,2,premium,one-year,mailed_check,north,1
CUST101586,user1586@example.com,39.0,1.7,49.97,33521.0,15316.0,611.0,0,premium,two-year,e_check,north,0
CUST101587,user1587@example.com,28.0,6.4,24.39,36674.0,12017.0,611.0,1,premium,one-year,e_check,north,0
CUST101588,user1588@example.com,29.0,83.5,53.33,48996.0,3542.0,786.0,1,premium,month-to-month,credit_card,west,0
CUST101589,user1589@example.com,49.0,1.5,62.01,42846.0,11008.0,588.0,2,premium,two-year,e_check,east,1
CUST101590,user1590@example.com,43.0,23.5,75.34,44420.0,14891.0,555.0,0,family,two-year,e_check,north,0
CUST101591,user1591@example.com,44.0,60.0,65.24,49428.0,27443.0,719.0,0,premium,month-to-month,mailed_check,east,0
CUST101592,user1592@example.com,40.0,36.8,58.58,50065.0,13746.0,814.0,0,basic,month-to-month,mailed_check,north,0
CUST101593,user1593@example.com,37.0,11.7,57.47,59062.0,3890.0,536.0,1,family,month-to-month,bank_transfer,north,1
CUST101594,user1594@example.com,43.0,10.1,66.51,56623.0,31510.0,818.0,2,basic,month-to-month,mailed_check,west,0
CUST101595,user1595@example.com,42.0,65.4,97.27,89437.0,47285.0,574.0,3,family,one-year,bank_transfer,south,0
CUST101596,user1596@example.com,33.0,49.8,87.03,67325.0,25204.0,504.0,5,basic,month-to-month,credit_card,south,1
CUST101597,user1597@example.com,22.0,9.0,53.4,53409.0,19873.0,531.0,1,premium,one-year,mailed_check,north,1
CUST101598,user1598@example.com,34.0,2.0,61.7,87771.0,50913.0,655.0,1,premium,one-year,e_check,south,0
CUST101599,user1599@example.com,44.0,23.4,119.01,37144.0,4927.0,616.0,1,premium,two-year,e_check,east,0
CUST101600,user1600@example.com,52.0,7.0,55.01,93413.0,41351.0,643.0,1,standard,one-year,e_check,east,0
CUST101601,user1601@example.com,18.0,9.7,86.3,106076.0,15875.0,606.0,1,standard,month-to-month,bank_transfer,south,1
CUST101602,user1602@example.com,36.0,28.3,94.66,72254.0,4850.0,544.0,4,premium,one-year,e_check,north,0
CUST101603,user1603@example.com,45.0,80.6,70.61,51900.0,6344.0,704.0,1,standard,month-to-month,credit_card,north,0
CUST101604,user1604@example.com,43.0,93.4,53.8,74354.0,8862.0,607.0,0,premium,month-to-month,e_check,south,0
CUST101605,user1605@example.com,43.0,3.1,23.14,79425.0,4474.0,740.0,1,premium,one-year,e_check,east,0
CUST101606,user1606@example.com,36.0,8.4,85.15,36119.0,13531.0,704.0,3,standard,one-year,e_check,east,1
CUST101607,user1607@example.com,33.0,4.1,75.72,70936.0,30967.0,621.0,2,family,month-to-month,mailed_check,north,1
CUST101608,user1608@example.com,47.0,18.1,51.9,50406.0,24577.0,608.0,0,family,month-to-month,e_check,north,0
CUST101609,user1609@example.com,45.0,0.1,83.59,38632.0,6620.0,479.0,2,family,month-to-month,credit_card,north,1
CUST101610,user1610@example.com,41.0,7.9,73.51,61479.0,16709.0,716.0,1,standard,month-to-month,e_check,east,1
CUST101611,user1611@example.com,66.0,18.8,50.7,56781.0,13084.0,664.0,2,family,month-to-month,bank_transfer,south,0
CUST101612,user1612@example.com,57.0,12.2,34.35,28134.0,7653.0,688.0,2,standard,two-year,e_check,north,0
CUST101613,user1613@example.com,48.0,3.2,59.28,83070.0,48270.0,576.0,3,standard,two-year,bank_transfer,north,0
CUST101614,user1614@example.com,53.0,80.4,105.79,58830.0,16224.0,650.0,1,premium,month-to-month,credit_card,north,0
CUST101615,user1615@example.com,50.0,28.6,86.93,71691.0,21119.0,550.0,1,premium,month-to-month,e_check,west,1
CUST101616,user1616@example.com,39.0,44.8,79.63,73614.0,38224.0,567.0,1,basic,month-to-month,credit_card,north,1
CUST101617,user1617@example.com,29.0,18.4,80.75,41196.0,13812.0,755.0,0,family,two-year,mailed_check,south,0
CUST101618,user1618@example.com,54.0,46.3,48.82,98738.0,28275.0,621.0,2,basic,month-to-month,credit_card,south,1
CUST101619,user1619@example.com,42.0,18.9,58.0,97133.0,13305.0,638.0,5,basic,two-year,credit_card,north,0
CUST101620,user1620@example.com,53.0,4.0,71.64,35910.0,15935.0,531.0,0,premium,month-to-month,mailed_check,north,0
CUST101621,user1621@example.com,52.0,47.8,68.49,56056.0,23997.0,571.0,0,standard,month-to-month,credit_card,west,0
CUST101622,user1622@example.com,24.0,10.9,43.52,59306.0,32190.0,558.0,6,premium,month-to-month,bank_transfer,east,1
CUST101623,user1623@example.com,50.0,7.5,42.14,42583.0,15345.0,625.0,1,premium,month-to-month,credit_card,north,1
CUST101624,user1624@example.com,63.0,55.3,67.98,47826.0,5933.0,599.0,4,premium,month-to-month,e_check,south,1
CUST101625,user1625@example.com,40.0,21.4,57.68,103354.0,52663.0,622.0,3,basic,two-year,mailed_check,north,1
CUST101626,user1626@example.com,46.0,7.3,63.06,45714.0,4498.0,692.0,1,basic,one-year,bank_transfer,north,0
CUST101627,user1627@example.com,54.0,42.7,65.11,94215.0,21067.0,764.0,3,premium,one-year,e_check,west,0
CUST101628,user1628@example.com,24.0,33.1,104.99,79873.0,30137.0,686.0,0,premium,two-year,bank_transfer,east,1
CUST101629,user1629@example.com,18.0,75.6,58.66,64641.0,21745.0,566.0,3,premium,one-year,e_check,north,0
CUST101630,user1630@example.com,40.0,77.9,82.18,82175.0,35007.0,544.0,2,premium,one-year,bank_transfer,west,0
CUST101631,user1631@example.com,23.0,12.8,43.55,73955.0,27248.0,568.0,0,premium,one-year,e_check,north,0
CUST101632,user1632@example.com,58.0,2.4,104.61,67645.0,24552.0,662.0,0,premium,one-year,e_check,north,1
CUST101633,user1633@example.com,52.0,37.0,113.94,76297.0,28167.0,730.0,2,family,month-to-month,bank_transfer,east,1
CUST101634,user1634@example.com,58.0,30.5,60.22,45774.0,10530.0,726.0,2,premium,month-to-month,e_check,north,1
CUST101635,user1635@example.com,41.0,13.6,38.67,51937.0,28606.0,816.0,1,family,two-year,mailed_check,west,1
CUST101636,user1636@example.com,55.0,97.1,26.79,27932.0,5964.0,641.0,4,family,two-year,bank_transfer,north,0
CUST101637,user1637@example.com,43.0,55.6,74.59,70613.0,21222.0,607.0,2,standard,one-year,e_check,south,1
CUST101638,user1638@example.com,47.0,13.1,62.5,43235.0,23728.0,645.0,2,premium,month-to-month,mailed_check,east,1
CUST101639,user1639@example.com,68.0,52.9,105.08,26218.0,2721.0,504.0,1,premium,month-to-month,e_check,east,1
CUST101640,user1640@example.com,27.0,3.6,77.39,67900.0,22691.0,648.0,0,premium,month-to-month,mailed_check,south,1
CUST101641,user1641@example.com,63.0,4.0,53.0,50560.0,8305.0,621.0,1,standard,one-year,credit_card,west,0
CUST101642,user1642@example.com,19.0,19.0,92.79,88862.0,42033.0,553.0,0,premium,month-to-month,e_check,west,1
CUST101643,user1643@example.com,42.0,20.8,17.75,73499.0,21222.0,752.0,1,premium,month-to-month,mailed_check,east,0
CUST101644,user1644@example.com,49.0,35.3,69.33,83738.0,46230.0,590.0,4,family,one-year,credit_card,west,1
CUST101645,user1645@example.com,36.0,27.2,72.06,54325.0,13941.0,610.0,2,family,month-to-month,bank_transfer,west,1
CUST101646,user1646@example.com,45.0,11.4,82.39,62131.0,35112.0,525.0,4,standard,one-year,credit_card,north,1
CUST101647,user1647@example.com,46.0,3.6,56.52,75112.0,21213.0,662.0,4,standard,one-year,credit_card,north,0
CUST101648,user1648@example.com,49.0,4.3,66.25,12000.0,7190.0,806.0,1,premium,one-year,e_check,south,0
CUST101649,user1649@example.com,40.0,27.1,57.03,24345.0,4816.0,666.0,1,family,month-to-month,mailed_check,north,1
CUST101650,user1650@example.com,34.0,11.8,82.69,54565.0,18088.0,737.0,1,family,two-year,e_check,north,0
CUST101651,user1651@example.com,44.0,4.7,88.63,22096.0,8274.0,597.0,1,premium,two-year,e_check,east,1
CUST101652,user1652@example.com,38.0,12.1,48.89,39768.0,19182.0,702.0,2,family,month-to-month,credit_card,north,1
CUST101653,user1653@example.com,42.0,44.0,88.11,67706.0,7119.0,589.0,3,premium,one-year,e_check,north,1
CUST101654,user1654@example.com,38.0,2.7,40.0,63028.0,27822.0,565.0,2,standard,one-year,bank_transfer,east,0
CUST101655,user1655@example.com,44.0,39.0,63.73,69588.0,17684.0,684.0,2,standard,month-to-month,bank_transfer,north,0
CUST101656,user1656@example.com,35.0,13.0,92.3,33874.0,8878.0,762.0,1,standard,month-to-month,bank_transfer,east,0
CUST101657,user1657@example.com,36.0,5.7,58.31,73899.0,9010.0,580.0,2,premium,one-year,e_check,north,1
CUST101658,user1658@example.com,29.0,10.1,57.9,39641.0,6118.0,675.0,0,standard,two-year,credit_card,east,0
CUST101659,user1659@example.com,44.0,33.0,74.83,67304.0,26744.0,492.0,1,standard,month-to-month,e_check,west,1
CUST101660,user1660@example.com,31.0,3.6,10.0,70104.0,4745.0,563.0,0,family,two-year,e_check,north,0
CUST101661,user1661@example.com,46.0,37.5,52.37,98397.0,5205.0,850.0,1,premium,month-to-month,credit_card,south,0
CUST101662,user1662@example.com,54.0,19.8,60.24,90671.0,50051.0,612.0,2,standard,one-year,mailed_check,west,1
CUST101663,user1663@example.com,61.0,4.8,64.4,70235.0,3536.0,600.0,2,basic,month-to-month,bank_transfer,west,1
CUST101664,user1664@example.com,41.0,38.7,75.25,49506.0,6174.0,700.0,1,premium,one-year,bank_transfer,north,0
CUST101665,user1665@example.com,75.0,37.0,68.95,58793.0,19063.0,564.0,1,standard,one-year,mailed_check,north,1
CUST101666,user1666@example.com,49.0,53.7,100.53,63470.0,10864.0,699.0,2,basic,two-year,mailed_check,west,0
CUST101667,user1667@example.com,44.0,81.5,113.71,43772.0,11936.0,700.0,3,family,two-year,credit_card,south,1
CUST101668,user1668@example.com,65.0,14.9,67.35,69329.0,27593.0,623.0,0,family,month-to-month,bank_transfer,west,0
CUST101669,user1669@example.com,31.0,55.8,53.53,71350.0,14330.0,766.0,1,premium,month-to-month,bank_transfer,north,0
CUST101670,user1670@example.com,42.0,16.4,101.2,71322.0,7867.0,523.0,0,family,month-to-month,credit_card,east,1
CUST101671,user1671@example.com,38.0,3.3,63.5,33779.0,4765.0,620.0,3,premium,one-year,credit_card,south,1
CUST101672,user1672@example.com,27.0,79.8,54.06,55141.0,6363.0,756.0,1,family,month-to-month,bank_transfer,east,1
CUST101673,user1673@example.com,54.0,67.8,90.21,75030.0,24705.0,725.0,4,premium,one-year,bank_transfer,west,0
CUST101674,user1674@example.com,46.0,25.7,70.42,71062.0,7461.0,613.0,1,family,two-year,bank_transfer,south,0
CUST101675,user1675@example.com,50.0,10.6,91.23,52565.0,13958.0,596.0,2,standard,one-year,bank_transfer,east,1
CUST101676,user1676@example.com,50.0,25.6,52.27,54735.0,7462.0,668.0,0,premium,month-to-month,bank_transfer,north,0
CUST101677,user1677@example.com,22.0,4.6,62.95,47520.0,28289.0,492.0,1,family,month-to-month,mailed_check,west,0
CUST101678,user1678@example.com,56.0,8.4,91.1,67549.0,35041.0,651.0,1,family,month-to-month,credit_card,west,1
CUST101679,user1679@example.com,33.0,17.7,14.74,22868.0,11082.0,672.0,3,family,month-to-month,e_check,west,1
CUST101680,user1680@example.com,54.0,11.4,58.3,36403.0,16149.0,589.0,2,family,two-year,bank_transfer,north,1
CUST101681,user1681@example.com,27.0,7.2,95.29,44086.0,25126.0,649.0,0,premium,one-year,e_check,east,1
CUST101682,user1682@example.com,46.0,18.7,63.74,66634.0,12499.0,650.0,3,standard,two-year,e_check,east,0
CUST101683,user1683@example.com,34.0,23.0,96.8,84579.0,47005.0,531.0,1,standard,two-year,mailed_check,west,0
CUST101684,user1684@example.com,45.0,30.6,51.52,62916.0,19034.0,644.0,1,premium,one-year,mailed_check,south,1
CUST101685,user1685@example.com,40.0,33.1,76.14,31778.0,3625.0,537.0,1,premium,month-to-month,e_check,north,1
CUST101686,user1686@example.com,45.0,7.9,62.62,51100.0,18455.0,597.0,1,premium,month-to-month,credit_card,south,1
CUST101687,user1687@example.com,39.0,50.7,29.09,36657.0,17203.0,608.0,3,standard,month-to-month,credit_card,east,0
CUST101688,user1688@example.com,36.0,52.1,61.69,50184.0,22802.0,771.0,3,basic,two-year,bank_transfer,west,0
CUST101689,user1689@example.com,57.0,2.3,58.42,36771.0,10216.0,719.0,1,standard,one-year,e_check,east,0
CUST101690,user1690@example.com,57.0,6.9,53.92,47882.0,14061.0,772.0,1,standard,month-to-month,e_check,north,1
CUST101691,user1691@example.com,65.0,27.3,48.01,38599.0,16162.0,602.0,0,family,month-to-month,mailed_check,south,0
CUST101692,user1692@example.com,43.0,24.5,105.05,96152.0,23760.0,627.0,1,family,one-year,e_check,south,1
CUST101693,user1693@example.com,41.0,12.5,52.98,63318.0,31745.0,671.0,0,standard,one-year,mailed_check,east,0
CUST101694,user1694@example.com,43.0,18.3,78.19,37774.0,10333.0,658.0,3,premium,one-year,mailed_check,east,0
CUST101695,user1695@example.com,34.0,4.0,66.86,54353.0,8996.0,739.0,5,standard,month-to-month,credit_card,east,1
CUST101696,user1696@example.com,28.0,27.6,90.78,90383.0,8384.0,704.0,1,standard,month-to-month,bank_transfer,west,1
CUST101697,user1697@example.com,36.0,3.5,113.34,72492.0,10025.0,723.0,0,premium,two-year,e_check,west,1
CUST101698,user1698@example.com,34.0,5.1,108.66,51930.0,18790.0,627.0,0,standard,one-year,credit_card,north,1
CUST101699,user1699@example.com,49.0,75.7,56.75,43975.0,5240.0,711.0,1,basic,month-to-month,credit_card,west,0
CUST101700,user1700@example.com,52.0,32.2,84.02,61759.0,16245.0,611.0,2,premium,month-to-month,credit_card,south,0
CUST101701,user1701@example.com,19.0,10.7,99.53,44750.0,13275.0,841.0,1,standard,two-year,credit_card,east,0
CUST101702,user1702@example.com,33.0,2.8,62.75,78363.0,9077.0,625.0,2,family,month-to-month,credit_card,north,0
CUST101703,user1703@example.com,47.0,21.5,95.29,106132.0,34467.0,661.0,3,family,month-to-month,credit_card,south,0
CUST101704,user1704@example.com,44.0,6.1,70.78,59016.0,27240.0,712.0,1,premium,two-year,e_check,north,0
CUST101705,user1705@example.com,40.0,7.3,37.96,57349.0,24682.0,842.0,1,premium,one-year,e_check,north,0
CUST101706,user1706@example.com,40.0,3.9,119.67,31660.0,3607.0,736.0,1,standard,one-year,e_check,north,0
CUST101707,user1707@example.com,47.0,20.4,26.81,86422.0,23089.0,582.0,0,premium,month-to-month,credit_card,east,1
CUST101708,user1708@example.com,47.0,4.6,35.63,66366.0,11073.0,736.0,3,premium,one-year,mailed_check,east,0
CUST101709,user1709@example.com,27.0,8.8,58.23,20867.0,1318.0,523.0,0,family,one-year,credit_card,south,1
CUST101710,user1710@example.com,21.0,8.9,92.95,62550.0,29027.0,608.0,2,premium,month-to-month,credit_card,north,0
CUST101711,user1711@example.com,42.0,77.4,84.67,55149.0,27848.0,588.0,0,standard,month-to-month,bank_transfer,west,0
CUST101712,user1712@example.com,51.0,12.3,117.36,58322.0,11583.0,616.0,0,family,month-to-month,e_check,south,1
CUST101713,user1713@example.com,37.0,4.0,95.22,47347.0,8702.0,712.0,2,premium,two-year,mailed_check,south,0
CUST101714,user1714@example.com,69.0,4.5,74.28,57663.0,12738.0,738.0,1,premium,month-to-month,mailed_check,east,0
CUST101715,user1715@example.com,52.0,52.9,100.33,34017.0,14063.0,750.0,1,premium,two-year,mailed_check,west,0
CUST101716,user1716@example.com,37.0,68.0,62.98,57489.0,33398.0,610.0,1,premium,one-year,mailed_check,west,0
CUST101717,user1717@example.com,22.0,39.0,73.01,71777.0,27639.0,534.0,0,premium,month-to-month,bank_transfer,south,0
CUST101718,user1718@example.com,51.0,6.3,57.78,51750.0,30904.0,689.0,2,standard,month-to-month,credit_card,north,0
CUST101719,user1719@example.com,32.0,24.1,96.83,41337.0,10752.0,668.0,2,standard,month-to-month,credit_card,south,1
CUST101720,user1720@example.com,36.0,23.3,61.06,84104.0,8367.0,505.0,1,family,one-year,e_check,west,0
CUST101721,user1721@example.com,33.0,34.8,36.87,78349.0,30395.0,621.0,1,premium,month-to-month,e_check,north,1
CUST101722,user1722@example.com,27.0,46.8,36.66,34811.0,7670.0,568.0,3,premium,month-to-month,mailed_check,west,1
CUST101723,user1723@example.com,36.0,17.2,42.04,47330.0,22243.0,479.0,1,family,one-year,credit_card,west,0
CUST101724,user1724@example.com,36.0,2.2,81.91,56270.0,12757.0,662.0,3,standard,two-year,e_check,south,0
CUST101725,user1725@example.com,32.0,31.8,65.8,61429.0,19760.0,598.0,2,family,month-to-month,credit_card,south,0
CUST101726,user1726@example.com,35.0,5.7,70.48,68189.0,19187.0,600.0,0,standard,two-year,credit_card,east,0
CUST101727,user1727@example.com,64.0,41.4,79.66,49638.0,22893.0,656.0,1,standard,two-year,credit_card,east,1
CUST101728,user1728@example.com,51.0,13.9,82.61,36699.0,19637.0,494.0,2,standard,two-year,bank_transfer,north,0
CUST101729,user1729@example.com,40.0,3.1,61.73,61038.0,8551.0,560.0,2,premium,month-to-month,e_check,west,1
CUST101730,user1730@example.com,22.0,11.3,67.33,40921.0,24435.0,669.0,3,premium,one-year,e_check,east,1
CUST101731,user1731@example.com,49.0,17.8,58.36,67321.0,27376.0,694.0,1,family,one-year,credit_card,south,0
CUST101732,user1732@example.com,64.0,46.7,78.91,66580.0,32150.0,758.0,2,standard,two-year,mailed_check,north,0
CUST101733,user1733@example.com,63.0,14.9,67.21,91389.0,12026.0,667.0,1,standard,month-to-month,bank_transfer,north,1
CUST101734,user1734@example.com,40.0,19.5,47.75,82326.0,17393.0,696.0,0,standard,one-year,mailed_check,south,0
CUST101735,user1735@example.com,46.0,83.7,72.09,69391.0,41381.0,657.0,1,standard,one-year,e_check,north,0
CUST101736,user1736@example.com,29.0,71.9,86.65,48431.0,13865.0,720.0,0,premium,month-to-month,e_check,east,0
CUST101737,user1737@example.com,45.0,1.2,113.9,39063.0,4803.0,558.0,3,basic,two-year,mailed_check,east,1
CUST101738,user1738@example.com,50.0,43.9,40.41,77217.0,16635.0,593.0,1,standard,month-to-month,e_check,north,1
CUST101739,user1739@example.com,48.0,33.1,37.61,63924.0,36648.0,641.0,2,family,one-year,credit_card,east,0
CUST101740,user1740@example.com,56.0,2.7,34.03,39916.0,5948.0,649.0,1,standard,one-year,credit_card,north,1
CUST101741,user1741@example.com,50.0,3.1,53.97,58781.0,23410.0,550.0,0,premium,one-year,bank_transfer,south,0
CUST101742,user1742@example.com,22.0,0.2,65.08,52455.0,21182.0,522.0,1,standard,month-to-month,bank_transfer,east,1
CUST101743,user1743@example.com,37.0,15.0,58.53,49549.0,13202.0,576.0,1,premium,month-to-month,mailed_check,west,0
CUST101744,user1744@example.com,54.0,2.0,33.83,58466.0,22699.0,590.0,2,standard,month-to-month,e_check,west,1
CUST101745,user1745@example.com,22.0,8.8,105.72,43079.0,14134.0,676.0,1,premium,one-year,bank_transfer,west,1
CUST101746,user1746@example.com,43.0,9.1,23.27,31727.0,18438.0,484.0,2,standard,month-to-month,e_check,west,0
CUST101747,user1747@example.com,37.0,40.4,114.2,92974.0,43731.0,833.0,0,basic,month-to-month,e_check,north,1
CUST101748,user1748@example.com,27.0,2.8,84.06,51559.0,26533.0,579.0,0,premium,month-to-month,credit_card,east,0
CUST101749,user1749@example.com,53.0,41.8,105.66,67674.0,5901.0,519.0,0,standard,month-to-month,mailed_check,east,1
CUST101750,user1750@example.com,33.0,31.5,45.14,24510.0,6787.0,541.0,0,basic,month-to-month,e_check,east,1
CUST101751,user1751@example.com,67.0,1.9,61.0,28681.0,9984.0,638.0,1,premium,month-to-month,e_check,east,1
CUST101752,user1752@example.com,39.0,38.5,64.76,37173.0,11595.0,573.0,0,premium,month-to-month,e_check,east,1
CUST101753,user1753@example.com,55.0,27.8,58.68,36702.0,10382.0,634.0,1,premium,month-to-month,e_check,north,1
CUST101754,user1754@example.com,62.0,51.4,76.02,35329.0,20183.0,617.0,2,basic,one-year,mailed_check,south,1
CUST101755,user1755@example.com,46.0,48.6,76.33,36656.0,15605.0,657.0,2,standard,month-to-month,credit_card,south,0
CUST101756,user1756@example.com,43.0,6.0,47.73,71154.0,33377.0,640.0,1,premium,two-year,credit_card,east,0
