customer_id,email,age,tenure_months,monthly_charges,annual_income,outstanding_debt,credit_score,support_tickets_90d,plan,contract_type,payment_method,region,churned,last_invoice_status
CUST106795,user6795@example.com,65.0,10.0,103.41,44774.0,17503.0,,4,premium,month-to-month,bank_transfer,north,1,overdue
CUST106796,user6796@example.com,38.0,6.3,72.04,23231.0,9226.0,676.0,3,basic,month-to-month,e_check,west,1,unpaid
CUST106797,user6797@example.com,47.0,42.0,68.51,91766.0,38081.0,693.0,2,basic,month-to-month,credit_card,north,0,overdue
CUST106798,user6798@example.com,23.0,38.2,87.97,72416.0,33397.0,606.0,1,standard,one-year,credit_card,south,0,paid
CUST106799,user6799@example.com,60.0,28.7,61.38,,1833.0,741.0,1,basic,one-year,e_check,south,1,overdue
CUST106800,user6800@example.com,36.0,0.0,64.73,53709.0,13345.0,518.0,5,basic,one-year,bank_transfer,west,1,overdue
CUST106801,user6801@example.com,55.0,18.3,46.38,49331.0,25312.0,588.0,1,standard,two-year,credit_card,north,0,paid
CUST106802,user6802@example.com,41.0,5.1,113.22,39881.0,14012.0,653.0,0,basic,two-year,bank_transfer,south,0,paid
CUST106803,user6803@example.com,49.0,4.8,39.43,75726.0,9490.0,594.0,0,basic,two-year,credit_card,west,1,unpaid
CUST106804,user6804@example.com,50.0,50.7,74.24,75268.0,43573.0,625.0,2,basic,one-year,mailed_check,south,0,paid
CUST106805,user6805@example.com,37.0,8.1,82.0,60389.0,35829.0,571.0,5,standard,month-to-month,e_check,north,1,overdue
CUST106806,user6806@example.com,55.0,22.1,69.66,42167.0,13998.0,633.0,1,family,month-to-month,mailed_check,south,0,paid
CUST106807,user6807@example.com,33.0,9.8,38.65,42335.0,14532.0,687.0,2,standard,month-to-month,bank_transfer,north,0,paid
CUST106808,user6808@example.com,51.0,9.0,45.03,55879.0,11769.0,607.0,0,family,two-year,mailed_check,west,0,paid
CUST106809,user6809@example.com,37.0,17.0,83.06,45857.0,15311.0,580.0,1,family,month-to-month,bank_transfer,west,1,unpaid
CUST106810,user6810@example.com,46.0,5.5,50.5,54884.0,31988.0,613.0,5,premium,month-to-month,bank_transfer,west,1,unpaid
CUST106811,user6811@example.com,36.0,70.8,18.2,66162.0,12572.0,,3,standard,month-to-month,mailed_check,north,0,paid
CUST106812,user6812@example.com,43.0,9.9,79.67,24329.0,5293.0,738.0,1,standard,month-to-month,bank_transfer,south,0,paid
CUST106813,user6813@example.com,29.0,49.7,48.19,39836.0,21656.0,612.0,2,standard,two-year,credit_card,north,0,paid
CUST106814,user6814@example.com,45.0,10.4,85.78,54326.0,14202.0,691.0,3,basic,two-year,e_check,south,1,unpaid
CUST106815,user6815@example.com,43.0,16.8,64.96,86307.0,50480.0,649.0,1,basic,month-to-month,bank_transfer,east,1,overdue
CUST106816,user6816@example.com,36.0,0.8,63.75,71907.0,17421.0,753.0,0,family,two-year,mailed_check,south,0,paid
CUST106817,user6817@example.com,41.0,27.6,71.31,54928.0,2886.0,665.0,2,standard,one-year,e_check,north,0,paid
CUST106818,user6818@example.com,44.0,53.8,41.54,63046.0,36223.0,634.0,1,premium,month-to-month,mailed_check,north,0,paid
CUST106819,user6819@example.com,35.0,47.7,49.36,52970.0,9553.0,778.0,0,basic,month-to-month,e_check,south,0,paid
CUST106820,user6820@example.com,40.0,23.2,63.5,76544.0,33049.0,576.0,1,basic,month-to-month,credit_card,west,1,overdue
CUST106821,user6821@example.com,30.0,3.7,41.39,63675.0,4843.0,676.0,0,basic,month-to-month,e_check,south,0,paid
CUST106822,user6822@example.com,70.0,23.3,87.85,80576.0,37189.0,759.0,1,premium,one-year,e_check,east,0,paid
CUST106823,user6823@example.com,55.0,9.5,62.32,27893.0,4771.0,703.0,1,basic,month-to-month,mailed_check,west,1,unpaid
CUST106824,user6824@example.com,45.0,11.2,33.76,38876.0,19055.0,589.0,0,premium,two-year,credit_card,north,0,paid
CUST106825,user6825@example.com,56.0,53.9,56.02,60491.0,35184.0,585.0,4,premium,one-year,bank_transfer,north,1,overdue
CUST106826,user6826@example.com,18.0,26.8,72.53,64870.0,4857.0,537.0,2,basic,month-to-month,credit_card,east,0,paid
CUST106827,user6827@example.com,18.0,14.8,58.85,103007.0,25998.0,769.0,1,basic,month-to-month,bank_transfer,north,1,overdue
CUST106828,user6828@example.com,37.0,88.5,80.0,18845.0,8361.0,559.0,1,standard,month-to-month,mailed_check,south,1,overdue
CUST106829,user6829@example.com,25.0,5.2,84.35,,32497.0,707.0,2,premium,two-year,bank_transfer,west,0,paid
CUST106830,user6830@example.com,39.0,14.5,130.04,53442.0,13343.0,536.0,2,premium,month-to-month,credit_card,west,1,overdue
CUST106831,user6831@example.com,44.0,3.9,98.77,59757.0,35689.0,,2,standard,two-year,bank_transfer,south,0,paid
CUST106832,user6832@example.com,53.0,43.3,29.09,89665.0,48827.0,542.0,1,standard,one-year,e_check,north,1,unpaid
CUST106833,user6833@example.com,28.0,2.9,60.99,72526.0,32319.0,653.0,2,family,one-year,bank_transfer,east,0,paid
CUST106834,user6834@example.com,47.0,55.9,63.33,22920.0,5960.0,747.0,1,standard,one-year,credit_card,south,0,paid
CUST106835,user6835@example.com,42.0,11.8,84.38,85675.0,29584.0,594.0,1,basic,one-year,bank_transfer,north,0,paid
CUST106836,user6836@example.com,46.0,2.2,46.66,85117.0,37979.0,695.0,2,basic,month-to-month,e_check,west,0,paid
CUST106837,user6837@example.com,36.0,5.2,56.72,60261.0,25741.0,627.0,3,standard,month-to-month,bank_transfer,west,1,unpaid
CUST106838,user6838@example.com,59.0,27.9,38.89,22645.0,4724.0,681.0,2,basic,month-to-month,bank_transfer,north,1,overdue
CUST106839,user6839@example.com,41.0,5.4,54.94,51968.0,18525.0,736.0,2,premium,one-year,mailed_check,east,1,unpaid
CUST106840,user6840@example.com,63.0,10.5,55.88,64375.0,32784.0,616.0,3,standard,month-to-month,e_check,south,1,overdue
CUST106841,user6841@example.com,33.0,6.9,62.17,74931.0,23325.0,770.0,0,premium,month-to-month,bank_transfer,east,1,unpaid
CUST106842,user6842@example.com,51.0,40.2,40.34,19591.0,7081.0,678.0,4,family,month-to-month,mailed_check,north,0,paid
CUST106843,user6843@example.com,41.0,21.9,94.55,39618.0,9118.0,806.0,0,standard,month-to-month,bank_transfer,east,0,paid
CUST106844,user6844@example.com,38.0,41.2,81.81,76960.0,10625.0,583.0,2,premium,month-to-month,credit_card,north,0,paid
CUST106845,user6845@example.com,50.0,2.2,33.78,85035.0,7338.0,599.0,0,premium,one-year,bank_transfer,south,1,overdue
CUST106846,user6846@example.com,38.0,9.4,70.65,63611.0,17387.0,631.0,2,basic,one-year,mailed_check,south,0,paid
CUST106847,user6847@example.com,18.0,2.0,30.87,77970.0,30991.0,553.0,0,basic,month-to-month,bank_transfer,south,0,paid
CUST106848,user6848@example.com,18.0,13.0,103.56,64106.0,30002.0,724.0,0,basic,month-to-month,credit_card,south,1,overdue
CUST106849,user6849@example.com,57.0,8.3,110.35,74262.0,7146.0,,1,premium,month-to-month,bank_transfer,south,1,overdue
CUST106850,user6850@example.com,57.0,0.2,68.61,57902.0,13038.0,558.0,0,family,month-to-month,mailed_check,north,1,unpaid
CUST106851,user6851@example.com,65.0,5.7,48.68,64599.0,31934.0,584.0,1,standard,two-year,mailed_check,west,0,paid
CUST106852,user6852@example.com,42.0,6.4,53.39,30564.0,3415.0,580.0,2,standard,month-to-month,mailed_check,west,1,unpaid
CUST106853,user6853@example.com,26.0,22.2,58.66,69443.0,41409.0,724.0,0,basic,month-to-month,bank_transfer,north,0,paid
CUST106854,user6854@example.com,37.0,0.7,67.33,29953.0,11921.0,687.0,1,premium,month-to-month,mailed_check,east,1,unpaid
CUST106855,user6855@example.com,42.0,105.5,104.26,69420.0,39362.0,639.0,3,basic,one-year,bank_transfer,south,0,overdue
CUST106856,user6856@example.com,30.0,26.6,93.89,46220.0,20876.0,621.0,0,basic,one-year,bank_transfer,west,0,paid
CUST106857,user6857@example.com,62.0,31.5,94.28,62400.0,36200.0,631.0,0,family,month-to-month,bank_transfer,west,0,paid
CUST106858,user6858@example.com,69.0,6.9,74.26,35944.0,14950.0,,0,basic,month-to-month,e_check,east,1,overdue
CUST106859,user6859@example.com,48.0,14.0,41.16,44928.0,8871.0,631.0,1,standard,two-year,e_check,north,0,paid
CUST106860,user6860@example.com,42.0,67.6,50.75,62359.0,30565.0,719.0,1,standard,month-to-month,mailed_check,west,1,unpaid
CUST106861,user6861@example.com,26.0,19.0,71.52,70087.0,12219.0,624.0,1,basic,month-to-month,e_check,west,0,paid
CUST106862,user6862@example.com,61.0,86.9,39.97,76876.0,27733.0,785.0,5,premium,month-to-month,credit_card,west,0,paid
CUST106863,user6863@example.com,43.0,3.0,77.6,31999.0,8165.0,552.0,1,family,month-to-month,credit_card,east,1,unpaid
CUST106864,user6864@example.com,39.0,120.0,90.13,24977.0,12227.0,715.0,2,standard,month-to-month,credit_card,east,0,paid
CUST106865,user6865@example.com,48.0,15.3,83.63,35494.0,16601.0,589.0,0,basic,month-to-month,bank_transfer,north,0,paid
CUST106866,user6866@example.com,35.0,2.3,82.63,33688.0,17691.0,827.0,3,premium,one-year,credit_card,north,0,paid
CUST106867,user6867@example.com,44.0,61.4,23.34,86337.0,16043.0,706.0,6,basic,one-year,credit_card,north,0,paid
CUST106868,user6868@example.com,25.0,6.1,103.33,81804.0,48973.0,514.0,1,premium,two-year,e_check,south,1,overdue
CUST106869,user6869@example.com,55.0,16.3,30.82,35068.0,17287.0,575.0,2,premium,two-year,credit_card,north,0,paid
CUST106870,user6870@example.com,41.0,2.7,66.18,89206.0,23433.0,705.0,1,premium,two-year,e_check,south,1,overdue
CUST106871,user6871@example.com,56.0,13.9,85.46,80610.0,9691.0,703.0,2,premium,month-to-month,credit_card,north,1,overdue
CUST106872,user6872@example.com,40.0,2.6,78.96,22408.0,5427.0,697.0,4,family,month-to-month,credit_card,west,1,overdue
CUST106873,user6873@example.com,40.0,8.9,38.05,34395.0,3728.0,663.0,1,premium,month-to-month,credit_card,east,0,paid
CUST106874,user6874@example.com,27.0,11.1,42.54,21815.0,8474.0,624.0,1,family,two-year,e_check,north,0,paid
CUST106875,user6875@example.com,51.0,41.5,77.18,53268.0,5972.0,737.0,3,standard,one-year,credit_card,west,1,unpaid
CUST106876,user6876@example.com,31.0,9.2,82.77,55348.0,15873.0,581.0,1,basic,one-year,mailed_check,north,1,overdue
CUST106877,user6877@example.com,36.0,8.9,42.32,55311.0,23074.0,654.0,0,family,month-to-month,credit_card,north,1,unpaid
CUST106878,user6878@example.com,42.0,16.6,79.81,14465.0,4328.0,600.0,0,basic,two-year,bank_transfer,east,0,paid
CUST106879,user6879@example.com,43.0,3.1,32.12,26455.0,14151.0,594.0,4,standard,month-to-month,bank_transfer,north,1,unpaid
CUST106880,user6880@example.com,22.0,14.0,85.61,60203.0,10990.0,613.0,1,standard,one-year,credit_card,south,0,paid
CUST106881,user6881@example.com,39.0,13.7,47.9,67444.0,22806.0,591.0,0,standard,two-year,credit_card,north,0,paid
CUST106882,user6882@example.com,52.0,26.7,72.01,14604.0,8065.0,694.0,1,basic,month-to-month,bank_transfer,north,0,paid
CUST106883,user6883@example.com,37.0,2.7,67.82,29377.0,7176.0,532.0,2,basic,month-to-month,bank_transfer,north,0,paid
CUST106884,user6884@example.com,39.0,6.4,99.02,75448.0,23388.0,684.0,3,basic,two-year,bank_transfer,north,0,paid
CUST106885,user6885@example.com,44.0,41.1,76.05,30513.0,17181.0,599.0,0,family,month-to-month,bank_transfer,north,0,paid
CUST106886,user6886@example.com,40.0,12.8,55.02,54706.0,17759.0,652.0,1,standard,month-to-month,mailed_check,west,0,paid
CUST106887,user6887@example.com,30.0,13.8,78.99,28609.0,15029.0,637.0,1,basic,two-year,mailed_check,south,1,overdue
CUST106888,user6888@example.com,42.0,12.7,123.56,71630.0,40632.0,610.0,2,basic,month-to-month,bank_transfer,north,1,unpaid
CUST106889,user6889@example.com,54.0,4.4,88.5,14660.0,2798.0,747.0,1,basic,two-year,credit_card,east,0,paid
CUST106890,user6890@example.com,29.0,41.9,68.52,48911.0,23585.0,620.0,0,standard,two-year,bank_transfer,north,1,unpaid
CUST106891,user6891@example.com,38.0,45.6,49.16,73806.0,30228.0,706.0,2,basic,month-to-month,e_check,north,1,unpaid
CUST106892,user6892@example.com,25.0,14.4,54.59,67201.0,39829.0,707.0,2,basic,month-to-month,mailed_check,east,1,overdue
CUST106893,user6893@example.com,53.0,14.5,87.0,45718.0,17010.0,628.0,1,family,month-to-month,credit_card,south,1,overdue
CUST106894,user6894@example.com,41.0,26.6,47.85,41026.0,19940.0,549.0,3,standard,month-to-month,credit_card,west,0,paid
CUST106895,user6895@example.com,32.0,65.9,70.07,50342.0,12089.0,579.0,2,basic,month-to-month,mailed_check,north,0,paid
CUST106896,user6896@example.com,43.0,120.0,105.94,29213.0,11204.0,,0,premium,two-year,bank_transfer,south,0,overdue
CUST106897,user6897@example.com,28.0,4.1,73.76,53000.0,25346.0,689.0,0,basic,two-year,e_check,west,0,paid
CUST106898,user6898@example.com,30.0,8.7,43.02,53342.0,31035.0,661.0,0,basic,month-to-month,mailed_check,east,1,overdue
CUST106899,user6899@example.com,24.0,10.4,124.45,46641.0,8792.0,605.0,5,basic,month-to-month,mailed_check,east,1,overdue
CUST106900,user6900@example.com,29.0,24.3,114.06,75007.0,7005.0,789.0,1,standard,month-to-month,mailed_check,north,1,unpaid
CUST106901,user6901@example.com,58.0,33.4,82.53,33590.0,19716.0,581.0,1,basic,two-year,credit_card,north,1,unpaid
CUST106902,user6902@example.com,33.0,17.2,101.89,20912.0,7977.0,661.0,1,standard,month-to-month,bank_transfer,east,1,overdue
CUST106903,user6903@example.com,48.0,2.5,63.33,44494.0,2647.0,690.0,2,standard,month-to-month,e_check,north,1,overdue
CUST106904,user6904@example.com,32.0,9.2,88.11,57480.0,19313.0,546.0,2,basic,month-to-month,credit_card,east,1,overdue
CUST106905,user6905@example.com,51.0,38.2,59.41,52865.0,29860.0,589.0,2,standard,one-year,credit_card,south,0,paid
CUST106906,user6906@example.com,30.0,31.9,36.11,51977.0,30741.0,613.0,1,standard,one-year,e_check,south,0,paid
CUST106907,user6907@example.com,42.0,1.5,134.8,32473.0,7441.0,719.0,2,family,two-year,bank_transfer,east,1,unpaid
CUST106908,user6908@example.com,43.0,25.1,34.84,35349.0,16969.0,615.0,0,standard,month-to-month,credit_card,north,0,overdue
CUST106909,user6909@example.com,70.0,26.0,77.44,45233.0,13673.0,535.0,3,basic,month-to-month,mailed_check,west,1,unpaid
CUST106910,user6910@example.com,50.0,60.6,77.15,43656.0,11739.0,527.0,1,premium,month-to-month,bank_transfer,west,1,overdue
CUST106911,user6911@example.com,35.0,100.7,82.9,76962.0,35942.0,589.0,1,standard,month-to-month,bank_transfer,south,0,paid
CUST106912,user6912@example.com,50.0,0.1,67.76,60278.0,11964.0,531.0,2,basic,one-year,mailed_check,south,0,paid
CUST106913,user6913@example.com,68.0,30.4,68.02,44349.0,12618.0,711.0,0,basic,month-to-month,e_check,west,0,paid
CUST106914,user6914@example.com,22.0,24.1,73.46,76900.0,14272.0,715.0,2,standard,one-year,credit_card,east,1,overdue
CUST106915,user6915@example.com,32.0,0.2,82.0,63926.0,8211.0,651.0,4,basic,month-to-month,e_check,west,1,overdue
CUST106916,user6916@example.com,39.0,6.6,69.95,27849.0,7202.0,629.0,1,premium,month-to-month,mailed_check,east,1,unpaid
CUST106917,user6917@example.com,37.0,20.7,68.29,12000.0,6931.0,709.0,0,basic,month-to-month,bank_transfer,east,0,overdue
CUST106918,user6918@example.com,38.0,46.3,36.97,28475.0,7984.0,706.0,1,standard,two-year,bank_transfer,west,1,unpaid
CUST106919,user6919@example.com,26.0,78.0,120.34,66899.0,28484.0,571.0,0,standard,month-to-month,credit_card,east,0,paid
CUST106920,user6920@example.com,59.0,8.0,83.39,72830.0,15060.0,582.0,2,family,one-year,e_check,south,1,overdue
CUST106921,user6921@example.com,25.0,15.4,75.22,21795.0,11463.0,707.0,1,basic,two-year,mailed_check,west,0,overdue
CUST106922,user6922@example.com,40.0,29.8,54.39,68173.0,26839.0,672.0,2,standard,month-to-month,credit_card,west,0,paid
CUST106923,user6923@example.com,55.0,16.2,44.91,67415.0,38612.0,699.0,3,standard,month-to-month,e_check,east,1,overdue
CUST106924,user6924@example.com,42.0,29.7,91.5,,19007.0,578.0,1,standard,one-year,credit_card,south,0,paid
CUST106925,user6925@example.com,30.0,37.3,66.0,74008.0,25601.0,590.0,1,basic,month-to-month,mailed_check,east,1,overdue
CUST106926,user6926@example.com,26.0,46.4,85.53,82038.0,12722.0,687.0,2,basic,month-to-month,credit_card,east,1,unpaid
CUST106927,user6927@example.com,39.0,29.8,36.2,64767.0,8079.0,595.0,3,premium,month-to-month,e_check,east,1,unpaid
CUST106928,user6928@example.com,33.0,27.7,108.67,64098.0,23841.0,528.0,0,premium,month-to-month,mailed_check,south,0,paid
CUST106929,user6929@example.com,44.0,9.8,92.53,48254.0,23735.0,597.0,0,basic,month-to-month,credit_card,west,1,overdue
CUST106930,user6930@example.com,25.0,6.8,67.97,71405.0,11417.0,634.0,0,standard,one-year,e_check,east,0,paid
CUST106931,user6931@example.com,52.0,56.7,81.69,28352.0,12379.0,786.0,2,basic,month-to-month,bank_transfer,north,0,paid
CUST106932,user6932@example.com,43.0,26.4,88.53,52226.0,21901.0,583.0,1,basic,one-year,credit_card,north,0,paid
CUST106933,user6933@example.com,44.0,26.7,36.58,65798.0,20753.0,645.0,2,standard,month-to-month,bank_transfer,west,0,paid
CUST106934,user6934@example.com,59.0,2.4,111.95,83164.0,39237.0,813.0,0,basic,one-year,e_check,east,1,unpaid
CUST106935,user6935@example.com,37.0,30.7,82.08,45441.0,17115.0,563.0,1,standard,month-to-month,mailed_check,west,1,overdue
CUST106936,user6936@example.com,33.0,0.0,52.4,74332.0,42412.0,703.0,4,basic,one-year,e_check,south,1,overdue
CUST106937,user6937@example.com,35.0,9.2,42.59,51056.0,23998.0,593.0,0,standard,one-year,credit_card,south,0,paid
CUST106938,user6938@example.com,40.0,10.5,94.68,74741.0,40183.0,682.0,0,standard,month-to-month,e_check,south,1,overdue
CUST106939,user6939@example.com,41.0,35.2,75.28,38973.0,9695.0,837.0,1,basic,two-year,bank_transfer,north,0,paid
CUST106940,user6940@example.com,32.0,9.5,82.07,69519.0,34485.0,713.0,4,standard,one-year,bank_transfer,east,1,unpaid
CUST106941,user6941@example.com,18.0,23.2,70.67,53093.0,31623.0,662.0,2,standard,one-year,mailed_check,west,0,paid
CUST106942,user6942@example.com,35.0,25.1,44.93,31298.0,4379.0,574.0,0,standard,month-to-month,credit_card,east,0,overdue
CUST106943,user6943@example.com,46.0,96.7,82.72,51934.0,17198.0,636.0,2,premium,month-to-month,credit_card,west,0,paid
CUST106944,user6944@example.com,44.0,55.5,65.06,81434.0,42695.0,605.0,3,basic,month-to-month,credit_card,west,1,overdue
CUST106945,user6945@example.com,56.0,27.9,69.46,34616.0,9282.0,534.0,2,standard,month-to-month,e_check,east,1,overdue
CUST106946,user6946@example.com,65.0,6.0,129.43,,8342.0,,4,premium,month-to-month,bank_transfer,north,1,unpaid
CUST106947,user6947@example.com,51.0,25.2,91.73,62975.0,29044.0,584.0,0,standard,two-year,e_check,east,0,paid
CUST106948,user6948@example.com,59.0,16.8,93.17,,10799.0,647.0,1,standard,month-to-month,bank_transfer,east,0,paid
CUST106949,user6949@example.com,51.0,1.7,138.01,86267.0,13780.0,740.0,1,standard,month-to-month,bank_transfer,west,1,unpaid
CUST106950,user6950@example.com,63.0,33.8,79.61,85763.0,22737.0,591.0,0,basic,month-to-month,bank_transfer,east,0,paid
CUST106951,user6951@example.com,64.0,9.0,72.99,75766.0,20228.0,665.0,2,standard,month-to-month,credit_card,south,1,overdue
CUST106952,user6952@example.com,53.0,18.8,53.02,54775.0,7343.0,514.0,1,basic,two-year,bank_transfer,north,1,unpaid
CUST106953,user6953@example.com,50.0,30.8,58.69,88293.0,8841.0,586.0,1,basic,month-to-month,mailed_check,north,0,paid
CUST106954,user6954@example.com,40.0,50.1,18.82,81909.0,37644.0,454.0,2,premium,one-year,mailed_check,south,0,paid
CUST106955,user6955@example.com,42.0,24.2,89.76,44346.0,22997.0,829.0,0,premium,month-to-month,credit_card,west,0,paid
CUST106956,user6956@example.com,38.0,66.3,38.33,83777.0,48051.0,666.0,2,premium,month-to-month,e_check,north,0,paid
CUST106957,user6957@example.com,49.0,1.0,92.57,36767.0,21176.0,663.0,0,standard,one-year,mailed_check,south,0,paid
CUST106958,user6958@example.com,33.0,8.1,68.92,51059.0,30486.0,693.0,0,basic,month-to-month,e_check,north,0,paid
CUST106959,user6959@example.com,40.0,41.2,73.2,,1830.0,850.0,0,standard,two-year,e_check,south,0,paid
CUST106960,user6960@example.com,18.0,22.0,68.94,57918.0,15536.0,615.0,0,family,two-year,bank_transfer,north,0,paid
CUST106961,user6961@example.com,63.0,12.1,104.65,49110.0,4675.0,572.0,2,family,month-to-month,credit_card,west,1,overdue
CUST106962,user6962@example.com,39.0,11.0,100.24,45956.0,19432.0,810.0,0,premium,month-to-month,credit_card,west,1,overdue
CUST106963,user6963@example.com,47.0,34.1,69.28,51687.0,30227.0,552.0,0,standard,month-to-month,e_check,south,1,overdue
CUST106964,user6964@example.com,59.0,6.1,47.52,43409.0,3046.0,754.0,1,standard,one-year,e_check,north,0,paid
CUST106965,user6965@example.com,46.0,56.9,93.1,55833.0,18954.0,644.0,0,standard,month-to-month,e_check,south,1,unpaid
CUST106966,user6966@example.com,59.0,12.3,45.64,80671.0,27694.0,685.0,2,standard,month-to-month,bank_transfer,north,0,paid
CUST106967,user6967@example.com,27.0,2.0,31.13,33763.0,4720.0,535.0,3,standard,two-year,bank_transfer,north,0,paid
CUST106968,user6968@example.com,71.0,28.6,82.46,72251.0,36733.0,850.0,3,standard,one-year,mailed_check,south,0,paid
CUST106969,user6969@example.com,55.0,2.6,100.46,59305.0,15840.0,,4,standard,month-to-month,mailed_check,north,1,unpaid
CUST106970,user6970@example.com,45.0,37.4,59.87,62483.0,17574.0,594.0,1,family,one-year,credit_card,south,1,unpaid
CUST106971,user6971@example.com,59.0,12.0,80.11,54386.0,31494.0,694.0,0,basic,month-to-month,mailed_check,east,0,paid
CUST106972,user6972@example.com,28.0,36.9,59.61,40652.0,7564.0,598.0,4,basic,month-to-month,credit_card,south,1,overdue
CUST106973,user6973@example.com,39.0,23.8,88.05,63897.0,16742.0,684.0,0,basic,month-to-month,e_check,west,0,paid
CUST106974,user6974@example.com,59.0,10.2,97.38,65377.0,30961.0,549.0,3,standard,month-to-month,mailed_check,east,0,paid
CUST106975,user6975@example.com,20.0,21.4,63.43,38991.0,12243.0,662.0,1,premium,one-year,credit_card,north,0,paid
CUST106976,user6976@example.com,49.0,31.8,44.31,28230.0,10780.0,602.0,3,premium,two-year,bank_transfer,west,0,paid
CUST106977,user6977@example.com,48.0,4.1,33.57,56706.0,17738.0,587.0,3,standard,month-to-month,bank_transfer,west,1,overdue
CUST106978,user6978@example.com,66.0,22.9,93.14,70094.0,14427.0,575.0,2,standard,one-year,credit_card,north,1,unpaid
CUST106979,user6979@example.com,23.0,5.8,41.59,75102.0,10477.0,721.0,2,basic,month-to-month,mailed_check,north,1,unpaid
CUST106980,user6980@example.com,61.0,3.3,79.3,79066.0,40923.0,622.0,2,standard,month-to-month,e_check,south,1,unpaid
CUST106981,user6981@example.com,35.0,42.3,89.44,62428.0,12571.0,635.0,2,premium,two-year,bank_transfer,west,0,paid
CUST106982,user6982@example.com,37.0,8.6,57.47,49736.0,29769.0,684.0,2,premium,month-to-month,credit_card,east,1,overdue
CUST106983,user6983@example.com,27.0,63.2,65.84,54957.0,3052.0,741.0,1,standard,month-to-month,credit_card,west,0,paid
CUST106984,user6984@example.com,29.0,31.7,94.98,30136.0,16125.0,576.0,0,premium,month-to-month,bank_transfer,west,0,paid
CUST106985,user6985@example.com,47.0,3.6,49.8,41347.0,23611.0,668.0,1,basic,month-to-month,credit_card,north,0,paid
CUST106986,user6986@example.com,29.0,13.8,47.26,53935.0,4438.0,577.0,4,basic,month-to-month,credit_card,east,1,overdue
CUST106987,user6987@example.com,51.0,27.0,64.14,49667.0,19627.0,633.0,3,standard,one-year,mailed_check,south,1,overdue
CUST106988,user6988@example.com,34.0,45.6,101.95,56840.0,27310.0,735.0,3,family,one-year,credit_card,west,1,overdue
CUST106989,user6989@example.com,27.0,41.2,110.27,27503.0,10684.0,462.0,3,premium,one-year,credit_card,north,1,overdue
CUST106990,user6990@example.com,36.0,22.7,67.53,,17074.0,576.0,3,premium,one-year,bank_transfer,east,0,paid
CUST106991,user6991@example.com,46.0,63.4,52.2,70512.0,8663.0,631.0,2,standard,month-to-month,bank_transfer,west,1,unpaid
CUST106992,user6992@example.com,39.0,11.0,96.6,38333.0,21919.0,680.0,2,family,month-to-month,mailed_check,west,0,paid
CUST106993,user6993@example.com,42.0,9.6,28.27,41476.0,14632.0,748.0,1,standard,month-to-month,e_check,south,0,paid
CUST106994,user6994@example.com,50.0,12.3,76.19,56901.0,13622.0,514.0,0,standard,two-year,credit_card,west,1,overdue
CUST106995,user6995@example.com,55.0,50.6,68.9,36376.0,12326.0,763.0,0,standard,one-year,mailed_check,east,0,paid
CUST106996,user6996@example.com,38.0,48.7,102.35,77127.0,18250.0,692.0,2,standard,month-to-month,mailed_check,west,1,unpaid
CUST106997,user6997@example.com,29.0,2.0,104.88,29863.0,8974.0,631.0,3,standard,one-year,e_check,south,1,overdue
CUST106998,user6998@example.com,43.0,47.5,46.44,55030.0,7487.0,532.0,3,standard,month-to-month,e_check,east,1,overdue
CUST106999,user6999@example.com,48.0,5.6,74.19,40028.0,20597.0,604.0,4,family,month-to-month,mailed_check,east,1,overdue
CUST107000,user7000@example.com,24.0,10.4,55.73,58124.0,15362.0,732.0,1,family,one-year,mailed_check,east,0,paid
CUST107001,user7001@example.com,31.0,0.7,62.67,45051.0,13824.0,652.0,2,premium,month-to-month,credit_card,east,1,overdue
CUST107002,user7002@example.com,33.0,6.4,85.43,54527.0,30004.0,636.0,1,basic,two-year,e_check,west,1,overdue
CUST107003,user7003@example.com,40.0,6.1,61.63,79426.0,43593.0,572.0,2,basic,month-to-month,mailed_check,south,1,unpaid
CUST107004,user7004@example.com,33.0,16.9,74.85,41251.0,19943.0,709.0,0,family,one-year,e_check,east,1,overdue
CUST107005,user7005@example.com,50.0,11.9,93.93,41085.0,2732.0,638.0,0,premium,month-to-month,credit_card,west,0,paid
CUST107006,user7006@example.com,23.0,1.5,107.88,48682.0,26702.0,631.0,4,basic,two-year,bank_transfer,west,1,overdue
CUST107007,user7007@example.com,23.0,51.4,77.22,84480.0,12993.0,642.0,3,standard,one-year,bank_transfer,north,0,paid
CUST107008,user7008@example.com,38.0,43.8,72.94,53205.0,15486.0,598.0,0,basic,month-to-month,bank_transfer,south,0,paid
CUST107009,user7009@example.com,40.0,53.4,42.32,79684.0,43559.0,585.0,0,premium,month-to-month,mailed_check,west,0,paid
CUST107010,user7010@example.com,25.0,11.9,109.64,51462.0,5263.0,528.0,4,standard,month-to-month,bank_transfer,west,1,unpaid
CUST107011,user7011@example.com,35.0,36.5,82.39,78793.0,9708.0,600.0,0,standard,month-to-month,bank_transfer,east,0,paid
CUST107012,user7012@example.com,37.0,3.9,73.41,63148.0,23165.0,506.0,2,basic,month-to-month,mailed_check,south,1,overdue
CUST107013,user7013@example.com,37.0,29.8,72.13,66091.0,20306.0,689.0,2,basic,one-year,bank_transfer,west,0,overdue
CUST107014,user7014@example.com,44.0,5.8,79.02,26285.0,6948.0,597.0,0,family,one-year,mailed_check,north,0,paid
